Leap Product,Company ObjectId,Account Name,Plan,Account ID,Agreement: Agreement #,Next Payment Due Date,Start Date,NAICS Code,Primary Classification,Current Number of Licenses,Current Monthly Cost Per License,Current Total Monthly Cost,Total Setup Fee,Total Paid-To-Date,Billing Zip/Postal Code,Billing City,Billing State/Province,Account Owner,Customer Success Manager,Current MRR,Consolidated Census Bands,Census Bands,# Of Potential Users,Current Leap Users,Current SalesPro Users,Current Leap MRR,Current SalesPro MRR
Leap,zwL3XoPtPj,JNR Home Improvements,Premium 2021,0014100001fcgwh,2895,10/20/23,4/20/21,not found,Contractors - Building,6,79.2,475.2,0,"$5,468 ",93550-3251,Palmdale,CA,Corey Stroup Mishenko,Corey Stroup Mishenko,475.2,10-19 employees,10-19 employees,5,0,6,0,475.2
Leap,mrv7Q9bUT5,America's Home Pros,Premium 2021,0011K00002VO4TK,3462,10/30/23,6/7/22,not found,Contractors - Building,4,99,396,1500,"$5,459 ",,,AZ,Corey Stroup Mishenko,Corey Stroup Mishenko,396,1-9 employees,1-4 employees,,0,4,0,396
Leap,VAIknHqZiE,All American home renovators,Premium 2021,0011K00002XxGW1,3525,11/3/23,8/3/22,not found,Construction Supplies & Services,3,99,297,1000,"$5,455 ",75024,Plano,TX,Corey Stroup Mishenko,Corey Stroup Mishenko,297,1-9 employees,1-4 employees,,0,3,0,297
Leap,kDTJdUXSFA,Rehco,Premium 2020,0011K00002JVgzX,2419,10/27/23,3/27/20,not found,Contractors - Roofing,1,125,125,0,"$5,275 ",,,MD,Francesca Furnells,Francesca Furnells,125,250+ employees,1000+ employees,1,0,1,0,125
Leap,WgQt2kB015,"Peninsula Bath ,LLC",Enterprise 2021,0011K00002ZNpHy,5630,11/2/23,12/2/22,not found,,3,125,375,1500,"$5,125 ",,,MD,Corey Stroup Mishenko,Corey Stroup Mishenko,375,1-9 employees,1-4 employees,2,0,3,0,375
Leap,oz68QqzbPL,"Wood-n-Dreams, inc.",Premium 2020,0011K00002J2PZ6,2451,11/8/23,4/8/20,not found,Home Improvement & Remodeling Services,1,125,125,0,"$5,125 ",,,NJ,Sydney Phillips,Sydney Phillips,125,1-9 employees,1-4 employees,1,0,1,0,125
Leap,AjoQTxxvUJ,California Energy Consultant Service,SalesPro Team 2023,0011K00002c4huC,6543,10/27/23,4/27/23,not found,,8,94,752,1500,"$5,101 ",,,CA,Jordan Kahlenberg,Jordan Kahlenberg,752,1-9 employees,5-9 employees,,0,8,0,752
Leap,N6ITlQ6sVT,Bath Planet of Orange County,Premium 2019,0011K0000223d6S,1435,11/8/23,1/8/19,not found,Contractors - Building,1,55,55,2000,"$5,100 ",91746,City Of Industry,CA,Sydney Phillips,Sydney Phillips,55,50-249 employees,50-99 employees,3,0,1,0,55
Leap,sVghTPzdIF,Preferred Upgrades,Premium 2020,0011K00002J2v6I,2524,10/15/23,5/15/20,not found,Glass Products & Services,1,125,125,2500,"$5,000 ",32216,Jacksonville,FL,Sydney Phillips,Sydney Phillips,125,50-249 employees,50-99 employees,1,0,1,0,125
Leap,0k7rVZhMaE,Engstrom's ABC Seamless Siding,Premium 2021,0014100001aEUl1,3087,10/28/23,9/28/21,not found,Contractors - Siding,3,89.1,267.3,1500,"$4,975 ",54872,Siren,WI,Corey Stroup Mishenko,Corey Stroup Mishenko,267.3,1-9 employees,1-4 employees,,0,3,0,267.3
Leap,gt1fd0yvtW,Durasash Windows,Premium 2021,0011K00002J3RpZ,3314,11/2/23,3/2/22,423310,Glass Products & Services,2,99,198,1000,"$4,960 ",,Tampa,FL,Daniil Lyalko,Kevin Powell,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,MAXa5Pldhw,"All-Weather Window, Doors & Siding",Premium 2020,0014100001kXA8U,2495,10/29/23,4/29/20,not found,Glass Products & Services,1,123.75,123.75,2500,"$4,928 ",,Overland Park,KS,Sydney Phillips,Sydney Phillips,123.75,10-19 employees,10-19 employees,3,0,1,0,123.75
Leap,IeDL58S74M,McGuff Roofing Inc,Premium 2021,0011K00002VMzDY,3425,10/19/23,5/19/22,not found,Contractors - Roofing,2,99,198,1500,"$4,866 ",,,IN,Francesca Furnells,Francesca Furnells,198,50-249 employees,50-99 employees,,0,2,0,198
Leap,o9Hz8A58gm,Bondoc Roofing,Premium 2021,0011K00002aMS8F,5934,10/12/23,1/12/23,238160,,5,99,495,500,"$4,853 ",,,TX,Colton Temanson,Colton Temanson,495,1-9 employees,5-9 employees,,0,5,0,495
Leap,EN7FGrMsXz,Accurate Basement Repair,Premium 2021,0011K00002ESz1Q,6412,10/30/23,3/30/23,not found,Home Improvement & Remodeling Services,7,99,693,0,"$4,851 ",53235,Milwaukee,WI,Yesenia Romero,Yesenia Romero,693,10-19 employees,10-19 employees,,0,7,0,693
Leap,jK7WVSt6Dt,Reflection Windows & Doors,Premium 2021,0011K00002ZM5vY,3680,10/31/23,10/31/22,423310,Glass Products & Services,3,99,297,1500,"$4,725 ",80223,Denver,CO,Corey Stroup Mishenko,Corey Stroup Mishenko,297,1-9 employees,1-4 employees,4,0,3,0,297
Leap,xiirOsz7UR,NEXT HOME IMPROVEMENTS,Premium 2021,0011K00002PPSUw,3539,10/17/23,8/17/22,not found,Contractors - Building,7,50,350,500,"$4,718 ",,,CO,Corey Stroup Mishenko,Corey Stroup Mishenko,350,1-9 employees,5-9 employees,,0,7,0,350
Leap,YZMt7CVIA3,Serenity Bath and Shower,SalesPro Team 2023,0011K00002d7tFv,6655,10/22/23,5/22/23,not found,,8,99,792,1000,"$4,714 ",,,NC,Francesca Furnells,Francesca Furnells,792,1-9 employees,5-9 employees,,0,8,0,792
Leap,wlPhPHCJlo,Hempy Water,SalesPro Enterprise 2023,0011K00002d9aHo,6790,10/28/23,6/28/23,not found,,10,105,1050,500,"$4,700 ",,,OH,Colton Temanson,Colton Temanson,1050,10-19 employees,10-19 employees,,0,10,0,1050
Leap,3YmeyFQYI1,Weaver Exterior Remodeling,Premium 2020,0011K0000223oL6,2501,10/30/23,4/30/20,not found,Glass Products & Services,1,112.5,112.5,0,"$4,613 ",L4N 5N3,Barrie,Ont.,Francesca Furnells,Francesca Furnells,112.5,10-19 employees,10-19 employees,6,0,1,0,112.5
Leap,ALj9Lcy33G,Top Coat Concrete Coatings LLC,Pro 2021,0011K00002Siwp9,3146,11/5/23,11/5/21,not found,Contractors - Concrete,4,49,196,0,"$4,484 ",,,CA,Daniil Lyalko,Kevin Powell,196,1-9 employees,1-4 employees,,0,4,0,196
Leap,Nt5eUfEY2T,Eagle Home Renovation,Premium 2021,0011K00002YKRaY,3556,10/24/23,8/24/22,not found,Contractors - Roofing,3,99,297,500,"$4,460 ",,,MI,Colton Temanson,Colton Temanson,297,1-9 employees,1-4 employees,,0,3,0,297
Leap,cA2kTgjCFN,Custom Door Shop,Premium 2021,0011K00002ZLsFO,3665,10/25/23,10/25/22,not found,Glass Products & Services,5,99,495,0,"$4,455 ",33458,Jupiter,FL,Corey Stroup Mishenko,Corey Stroup Mishenko,495,1-9 employees,5-9 employees,,0,5,0,495
Leap,XAZHIdvJx4,"AOK Innovations, LLC",Premium 2021,0011K00002RVBt6,3037,10/18/23,8/18/21,not found,Contractors - Building,2,99,198,0,"$4,389 ",,,TX,Corey Stroup Mishenko,Corey Stroup Mishenko,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,oGLmxMDU90,Hi-Tech Window & Siding Installations Inc,Enterprise 2021,0014100001s8s9e,6375,10/28/23,3/28/23,238170,Glass Products & Services,5,125,625,0,"$4,375 ",1844,Methuen,MA,Jordan Kahlenberg,Jordan Kahlenberg,625,1-9 employees,5-9 employees,,0,5,0,625
Leap,uAIGVAM6to,ABC Seamless of Fort Wayne,Premium 2021,0011K00002YKEVw,3537,10/30/23,8/31/22,not found,Contractors - Siding,3,99,297,500,"$4,361 ",46835,Fort Wayne,IN,Christopher Cielo,Christopher Cielo,297,1-9 employees,1-4 employees,,0,3,0,297
Leap,pPv9E3yQpX,Valiant Roofing,Enterprise 2021,0011K00002EQlFe,3645,10/11/23,10/11/22,not found,Contractors - Roofing,3,100,300,750,"$4,350 ",98604,Battle Ground,WA,Colton Temanson,Colton Temanson,300,1-9 employees,1-4 employees,1,0,3,0,300
Leap,9P8LsbunEK,Universal Windows Direct NH,SalesPro Enterprise 2023,0011K00002U3rVT,6639,10/18/23,5/18/23,not found,Glass Products & Services,6,116,696,1500,"$4,284 ",3109,MANCHESTER,NH,Jordan Kahlenberg,Jordan Kahlenberg,696,50-249 employees,100-249 employees,,0,6,0,696
Leap,3bplhcOSIJ,Roof Revivers,Premium 2021,0011K00002J2W1z,5784,11/5/23,1/5/23,238160,Contractors - Roofing,6,90,540,0,"$4,199 ",43230,Gahanna,OH,Francesca Furnells,Francesca Furnells,540,1-9 employees,5-9 employees,0,0,6,0,540
Leap,CwuvyeDZEH,Opulands Landscape Design & Construction,Premium 2021,0011K00002RU5E0,3003,10/16/23,7/16/21,not found,Contractors - Paving,1,99,99,1000,"$4,178 ",95008,Campbell,CA,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,,0,1,0,99
Leap,f5jSCInI0m,Complete Bath Solutions,Premium 2021,0011K00002WFN6d,3469,10/16/23,6/16/22,not found,Contractors - Building,1,99,99,1000,"$4,168 ",83854,Post Falls,ID,Corey Stroup Mishenko,Corey Stroup Mishenko,99,1-9 employees,1-4 employees,2,0,1,0,99
Leap,xSF19HfIkP,Hey Roofman LLC,Premium 2021,0011K00002POd4Y,3237,10/14/23,1/14/22,not found,Contractors - Roofing,2,99,198,0,"$4,158 ",37172,,TN,Francesca Furnells,Francesca Furnells,198,1-9 employees,1-4 employees,1,0,2,0,198
Leap,LLFK5fHWKO,Aurora Window Systems,Enterprise 2021,0011K00002PQfWD,3235,10/30/23,1/11/22,not found,Glass Products & Services,1,125,125,1500,"$4,125 ",14215,Buffalo,NY,Daniil Lyalko,Kevin Powell,125,10-19 employees,10-19 employees,,0,1,0,125
Leap,9SLxKUE1ZO,Re-Bath of Tampa,Premium 2021,0011K00002NEC7A,3431,10/20/23,5/20/22,not found,Contractors - Building,5,55,275,0,"$4,096 ",33603,Tampa,FL,Corey Stroup Mishenko,Corey Stroup Mishenko,275,10-19 employees,10-19 employees,6,0,5,0,275
Leap,hC8CPrxRnJ,Green Home Improvements Plus,Premium 2021,0011K00002PONP3,3042,10/25/23,8/25/21,not found,Contractors - Roofing,1,99,99,1500,"$4,074 ",,,FL,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,5,0,1,0,99
Leap,A5uV83twON,TJR Improvements,Premium 2021,0011K00002VL1wQ,3329,10/10/23,3/10/22,not found,Contractors - Building,1,99,99,750,"$4,017 ",,,WI,Sydney Phillips,Sydney Phillips,99,10-19 employees,10-19 employees,,0,1,0,99
Leap,5kFP0zpsd9,Evergreen Home Exteriors,Premium 2021,0011K00002AGM3q,3075,10/17/23,9/17/21,not found,Contractors - Building,1,99,99,1500,"$3,975 ",98409,Tacoma,WA,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,,0,1,0,99
Leap,wbErbyjJRd,Mainstream Home Improvement,Premium 2021,0011K00002XckjE,3492,11/7/23,7/7/22,not found,Glass Products & Services,2,99,198,1000,"$3,970 ",61265,Moline,IL,Sydney Phillips,Sydney Phillips,198,10-19 employees,10-19 employees,,0,2,0,198
Leap,hF0Kh3OQQH,The Window Source SA,Premium 2021,0011K00002bZJ3M,6126,10/13/23,2/13/23,not found,,5,99,495,500,"$3,965 ",,,TX,Colton Temanson,Colton Temanson,495,1-9 employees,5-9 employees,,0,5,0,495
Leap,GKtlHBmj3l,Sofli Windows and Doors,Premium 2021,0011K00002ZKiaO,3673,10/27/23,10/27/22,not found,Glass Products & Services,4,99,396,0,"$3,960 ",,,FL,Francesca Furnells,Francesca Furnells,396,1-9 employees,1-4 employees,,0,4,0,396
Leap,bCFyc0VJWp,Green Exterior Remodeling,Premium 2021,0011K00002EScK7,6217,10/28/23,2/28/23,236118,Contractors - Building,5,99,495,0,"$3,960 ",28202,Charlotte,NC,Christopher Cielo,Christopher Cielo,495,1-9 employees,5-9 employees,,0,5,0,495
Leap,MWd1joEQTR,"Clifton Exteriors, LLC",Premium 2021,0011K00002XZmiR,3483,10/30/23,6/30/22,not found,Contractors - Building,1,89,89,500,"$3,941 ",,,VA,Colton Temanson,Colton Temanson,89,1-9 employees,1-4 employees,3,0,1,0,89
Leap,4s3zxfLNHb,Bluebonnet Patios,SalesPro Enterprise 2023,0011K00002YMVEC,6409,10/30/23,3/30/23,not found,Furniture,4,125,500,0,"$3,795 ",,,TX,Corey Stroup Mishenko,Corey Stroup Mishenko,500,1-9 employees,1-4 employees,,0,4,0,500
Leap,HtYo6UAGld,Lifetime Roof and Solar,Enterprise 2021,0011K00002U2pVb,5680,10/31/23,12/12/22,not found,Contractors - Roofing,5,75,375,0,"$3,750 ",80205,Denver,CO,Corey Stroup Mishenko,Corey Stroup Mishenko,375,10-19 employees,10-19 employees,,0,5,0,375
Leap,Kb8YrpDmJL,Re-Bath of Charleston,Premium 2021,0011K00002YKhTE,3546,10/18/23,8/18/22,not found,Contractors - Building,3,99,297,500,"$3,726 ",,Charleston,SC,Jordan Kahlenberg,Jordan Kahlenberg,297,50-249 employees,50-99 employees,,0,3,0,297
Leap,d7pxt2iwzY,Maryland Renovations and more,Enterprise 2021,0011K00002batUi,6189,10/23/23,2/23/23,not found,,4,125,500,500,"$3,670 ",20707,Laurel,MD,Francesca Furnells,Francesca Furnells,500,1-9 employees,1-4 employees,3,0,4,0,500
Leap,D9vZCw7OWk,Cobalt Exteriors Inc,SalesPro Team 2023,0011K00002FgPI9,6308,10/30/23,3/16/23,not found,Contractors - Siding,3,99,297,1500,"$3,579 ",,,WA,Sydney Phillips,Sydney Phillips,297,1-9 employees,1-4 employees,0,0,3,0,297
Leap,nA9cpzN7RY,Blue Ridge Bath Company,Premium 2021,0011K00002ZNCn7,5552,10/15/23,11/15/22,not found,Construction Supplies & Services,4,99,396,500,"$3,564 ",,,VA,Christopher Cielo,Christopher Cielo,396,1-9 employees,1-4 employees,,0,4,0,396
Leap,ijOW3rDApo,"Peakview Windows, Siding and Stucco",Premium 2021,0011K00002ZMTiJ,6050,10/26/23,1/26/23,238170,Contractors - Siding,3,99,297,0,"$3,564 ",,,CO,Corey Stroup Mishenko,Corey Stroup Mishenko,297,1-9 employees,1-4 employees,3,0,3,0,297
Leap,UAe2THeiRK,Classic Remodeling,Premium 2021,0011K00002aOtww,6076,10/31/23,1/31/23,236118,,3,99,297,1500,"$3,558 ",,,MD,Christopher Cielo,Christopher Cielo,297,1-9 employees,1-4 employees,2,0,3,0,297
Leap,YhC9nRPcXZ,Beartooth Bathrooms,Enterprise 2021,0011K00002U2nGb,3213,10/31/23,12/23/21,not found,,2,125,250,0,"$3,545 ",,,MT,Christopher Cielo,Christopher Cielo,250,1-9 employees,1-4 employees,,0,2,0,250
Leap,B5wcSxDbbU,Re-Bath of Virginia,Enterprise 2021,0011K00002ZJpeZ,3640,11/7/23,10/7/22,not found,Contractors - Building,3,99,297,500,"$3,527 ",20176,Leesburg,VA,Christopher Cielo,Christopher Cielo,297,50-249 employees,100-249 employees,,0,3,0,297
Leap,m36xaeDNHt,Re-Bath of Long Island,Enterprise 2021,0011K00002b4ewQ,6195,10/24/23,2/24/23,not found,,2,125,250,1500,"$3,500 ",11735,Farmingdale,New York,Christopher Cielo,Christopher Cielo,250,1-9 employees,1-4 employees,,0,2,0,250
Leap,5JpQ4wJKnV,USA Baths,SalesPro Team 2023,0011K00002btCw5,6385,10/28/23,3/28/23,not found,,5,99,495,0,"$3,465 ",85331,Cave Creek,AZ,Francesca Furnells,Francesca Furnells,495,1-9 employees,5-9 employees,,0,5,0,495
Leap,oLtp6foAvl,Ozark Home Pros,Premium 2021,0011K00002Xwokl,3517,10/29/23,7/29/22,not found,Home Improvement & Remodeling Services,2,99,198,1500,"$3,421 ",,,AR,Corey Stroup Mishenko,Corey Stroup Mishenko,198,1-9 employees,1-4 employees,2,0,2,0,198
Leap,RMhva1YCod,Energy Efficient Replacements,Premium 2021,0011K00002aNq8t,6075,10/31/23,1/31/23,not found,,4,99,396,250,"$3,418 ",46530,Granger,IN,Colton Temanson,Colton Temanson,396,1-9 employees,1-4 employees,,0,4,0,396
Leap,BcC5pcFGvv,NV Roofing,Premium 2021,0011K00002U3WfE,3364,10/30/23,3/30/22,not found,Contractors - Roofing,1,99,99,1500,"$3,381 ",,,VA,Daniil Lyalko,Kevin Powell,99,10-19 employees,10-19 employees,,0,1,0,99
Leap,uv7NVQdiTD,Re-Bath Suffolk & Westchester,Leap Team 2023,0011K00002c5d6b,6579,10/31/23,5/5/23,not found,,5,99,495,1000,"$3,380 ",,,NY,Colton Temanson,Colton Temanson,495,1-9 employees,5-9 employees,,0,5,0,495
Leap,xybDKIAbPr,Kitchens Tomorrow,SalesPro Team 2023,0011K00002d7kIG,6736,10/12/23,6/12/23,not found,,8,90,720,1000,"$3,378 ",21050,Forest Hill,MD,Yesenia Romero,Yesenia Romero,720,1-9 employees,5-9 employees,,0,8,0,720
Leap,xfslENFMJo,Peralta Renovations,Premium 2021,0011K00002U4F6n,5936,10/28/23,1/12/23,not found,Contractors - Building,3,99,297,1000,"$3,376 ",,,LA,Colton Temanson,Colton Temanson,297,10-19 employees,10-19 employees,,0,3,0,297
Leap,O92qdFSYOQ,RNY Construction,Premium 2021,0011K00002RWujs,3059,11/8/23,9/8/21,not found,,1,99,99,750,"$3,324 ",33406-5094,West Palm Beach,FL,Corey Stroup Mishenko,Corey Stroup Mishenko,99,1-9 employees,1-4 employees,,0,1,0,99
Leap,yl5XxErdT0,Colorado Fence and Deck,SalesPro Enterprise 2023,0011K00002bq41H,6270,10/10/23,3/10/23,not found,,2,129,258,1500,"$3,306 ",,,CO,Colton Temanson,Colton Temanson,258,1-9 employees,1-4 employees,2,0,2,0,258
Leap,GuDxWtbFEV,EDI Window Systems,SalesPro Enterprise 2023,0011K00002bpVcF,6349,10/23/23,3/23/23,423310,,2,129,258,1500,"$3,306 ",,,NY,Colton Temanson,Colton Temanson,258,1-9 employees,1-4 employees,4,0,2,0,258
Leap,ELwqWSNtqB,McElfresh Roofing and Solar,SalesPro Team 2023,0011K00002bryXg,6330,10/21/23,3/21/23,238160,,5,94,470,0,"$3,290 ",,,FL,Corey Stroup Mishenko,Corey Stroup Mishenko,470,1-9 employees,5-9 employees,,0,5,0,470
Leap,8kD8ALKhXb,Treeman Tom LLC,Premium 2021,0011K00002SioGF,3153,10/10/23,11/10/21,not found,Tree Service,1,99,99,1000,"$3,277 ",,,NY,Daniil Lyalko,Kevin Powell,99,1-9 employees,1-4 employees,,0,1,0,99
Leap,1WbFfzHJ9l,Jacuzzi Bath Remodel of Middle Ga,Premium 2021,0011K00002bZXrO,6133,10/15/23,2/15/23,not found,,5,99,495,0,"$3,256 ",31021,Dublin,GA,Colton Temanson,Colton Temanson,495,1-9 employees,5-9 employees,3,0,5,0,495
Leap,xUgwGov7cj,Bordner Exteriors,SalesPro Team 2023,0011K00002c57lf,6545,10/28/23,4/28/23,not found,,8,99,792,0,"$3,240 ",80919,Colorado Springs,CO,Corey Stroup Mishenko,Corey Stroup Mishenko,792,1-9 employees,5-9 employees,,0,8,0,792
Leap,BrEYdp9RTo,Robust Roof,SalesPro Team 2023,0011K00002cSmrH,6754,10/17/23,6/17/23,not found,,8,99,792,1000,"$3,227 ",,,VA,Corey Stroup Mishenko,Corey Stroup Mishenko,792,1-9 employees,5-9 employees,,0,8,0,792
Leap,3dqYG9ZVOz,Janney Roofing,SalesPro Enterprise 2023,0011K00002O8oUM,7068,10/27/23,9/27/23,238160,Contractors - Roofing,40,80,3200,0,"$3,200 ",32807,ORLANDO,FL,Jordan Kahlenberg,Jordan Kahlenberg,3200,20-49 employees,20-49 employees,,0,40,0,3200
Leap,gbqL1FEADi,United Better Homes,Premium 2021,0011K00002Shd51,3416,10/10/23,5/10/22,not found,Contractors - Building,1,99,99,1500,"$3,183 ",2863,Central Falls,RI,Christopher Cielo,Christopher Cielo,99,10-19 employees,10-19 employees,3,0,1,0,99
Leap,sJDxLriBZJ,Quint-Pro Siding & Windows LLC,Premium 2021,0014100001yRhIO,5939,10/12/23,1/12/23,238170,Glass Products & Services,3,99,297,500,"$3,173 ",75074,Plano,TX,Christopher Cielo,Christopher Cielo,297,1-9 employees,1-4 employees,,0,3,0,297
Leap,FJUCdCgzWl,Impact Home Solutions,Premium 2021,0011K00002bpKRk,6247,11/8/23,3/8/23,not found,,4,99,396,0,"$3,168 ",,,KY,Colton Temanson,Colton Temanson,396,1-9 employees,1-4 employees,,0,4,0,396
Leap,x18fYZ9Syr,Ikon Windows and Doors,Premium 2021,0011K00002ZNUzh,5611,10/30/23,11/30/22,423310,,4,99,396,0,"$3,168 ",32904,Melbourne,FL,Colton Temanson,Colton Temanson,396,1-9 employees,1-4 employees,,0,4,0,396
Leap,N48vRyPGh3,Chris Jordan Exteriors,Premium 2021,0011K00002VKqSD,3631,10/30/23,9/30/22,not found,Contractors - Roofing,2,99,198,500,"$3,074 ",21601,Easton,MD,Colton Temanson,Colton Temanson,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,qZJgWdDhuX,Build All Inc,Premium 2021,0011K00002XxqLI,3676,10/28/23,10/28/22,not found,Contractors - Building,3,99,297,1500,"$2,970 ",,,FL,Colton Temanson,Colton Temanson,297,1-9 employees,1-4 employees,,0,3,0,297
Leap,KqJ9UDFMrN,Griffin Building Products,Premium 2021,0011K00002ZNMPo,5573,10/18/23,11/18/22,not found,,5,99,495,0,"$2,970 ",33014,Hialeah,FL,Colton Temanson,Colton Temanson,495,1-9 employees,5-9 employees,,0,5,0,495
Leap,98ZuD3jNme,"Absolute Aluminum, Inc.",SalesPro Team 2023,0011K00002H5yU8,6581,11/5/23,5/5/23,not found,Furniture,5,129,645,500,"$2,910 ",34285,Venice,FL,Corey Stroup Mishenko,Corey Stroup Mishenko,645,50-249 employees,50-99 employees,,0,5,0,645
Leap,1kDPkdMFuI,Edward and Jones,Premium 2021,0011K00002U4IMj,3331,10/11/23,3/11/22,not found,Financial Planning & Investments,1,99,99,1000,"$2,881 ",46250,INDIANAPOLIS,IN,Daniil Lyalko,Kevin Powell,99,250+ employees,1000+ employees,,0,1,0,99
Leap,QfYFGkdVUg,ABC Seamless of Hays dba Western Alumnium & Glass,Premium 2021,0014100000TI2gr,3667,10/25/23,10/25/22,not found,Contractors - Building,2,99,198,500,"$2,876 ",,Hays,KS,Francesca Furnells,Francesca Furnells,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,1SZQouNxWe,Refined Roofing,Enterprise 2021,0011K00002U3aL7,5647,11/7/23,12/7/22,238160,Contractors - Roofing,1,125,125,1500,"$2,875 ",92832,Fullerton,CA,Corey Stroup Mishenko,Corey Stroup Mishenko,125,1-9 employees,1-4 employees,,0,1,0,125
Leap,mrc8pepMwo,Prestige Roofing of SOFL LLC,Premium 2021,0011K00002ERsIt,2947,10/25/23,5/25/21,not found,Contractors - Roofing,1,99,99,0,"$2,871 ",,Miami,FL,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,1,0,1,0,99
Leap,EzdBjC9DYB,Trades by Jack,SalesPro Enterprise 2023,0011K00002H4W1B,7025,10/11/23,9/11/23,not found,Cleaning Services & Supplies,13,122,1586,0,"$2,801 ",L4W 1B9,Mississauga,Ontario,Sydney Stansell,Sydney Stansell,1586,10-19 employees,10-19 employees,15,0,13,0,1586
Leap,uRaPF7uxS9,360 Windows and Doors,Premium 2021,0011K00002Xa0l8,5783,11/5/23,1/5/23,not found,Glass Products & Services,2,90,180,1000,"$2,800 ",92029,Escondido,CA,Sydney Stansell,Sydney Stansell,180,1-9 employees,1-4 employees,,0,2,0,180
Leap,LRO1UEMbHU,Woodland Homeworks,Premium 2021,0011K00002aMIaQ,6025,10/25/23,1/25/23,not found,,2,99,198,1500,"$2,782 ",,,MA,Sydney Phillips,Sydney Phillips,198,1-9 employees,1-4 employees,2,0,2,0,198
Leap,xfX05aoa23,Window Depot of Baltimore,Enterprise 2021,0011K00002aNeRr,6070,10/30/23,1/30/23,not found,,2,125,250,500,"$2,750 ",,,MD,Francesca Furnells,Francesca Furnells,250,1-9 employees,1-4 employees,2,0,2,0,250
Leap,HanKTNUa6E,Window Replacements Unlimited,Premium 2021,0011K00002U5fqH,3304,10/25/23,2/25/22,423310,Glass Products & Services,1,99,99,750,"$2,730 ",,,MI,Daniil Lyalko,Kevin Powell,99,1-9 employees,1-4 employees,,0,1,0,99
Leap,wt0LItDlEi,SAFE INNOVATION,Premium 2021,0011K00002bbh2J,6273,10/10/23,3/10/23,not found,,1,99,99,2000,"$2,693 ",,,FL,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,,0,1,0,99
Leap,nRDAgPcq0Z,Valor Home,SalesPro Team 2023,0011K00002dAZJA,6836,10/11/23,7/11/23,not found,,6,99,594,1500,"$2,688 ",20723,Laurel,MD,Francesca Furnells,Francesca Furnells,594,1-9 employees,5-9 employees,,0,6,0,594
Leap,6JWbC0rm4C,Sandau Construction Inc.,Premium 2021,0014100001aEjK4,6087,11/2/23,2/2/23,not found,Contractors - Building,3,99,297,0,"$2,673 ",55378,Savage,MN,Colton Temanson,Colton Temanson,297,1-9 employees,1-4 employees,1,0,3,0,297
Leap,c8DNPCi1WG,Best Homes,Premium 2021,0011K00002ZNsct,5642,11/6/23,12/6/22,not found,,3,99,297,500,"$2,673 ",,,VA,Christopher Cielo,Christopher Cielo,297,1-9 employees,1-4 employees,,0,3,0,297
Leap,HMQzdFla8r,KV Construction,SalesPro Enterprise 2023,0011K00002aMKOW,6441,11/3/23,4/3/23,not found,,2,129,258,1000,"$2,658 ",3102,Manchester,NH,Corey Stroup Mishenko,Corey Stroup Mishenko,258,1-9 employees,1-4 employees,2,0,2,0,258
Leap,O0jcsicnvd,MCTG Exteriors,Premium 2021,0011K00002U5HdM,3337,10/16/23,3/16/22,not found,,1,99,99,750,"$2,631 ",,,KS,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,,0,1,0,99
Leap,RkjpuoDHDP,Bailey Windows and Doors,Premium 2021,0011K00002b457c,6149,10/17/23,2/17/23,not found,,2,99,198,1000,"$2,584 ",,,CA,Colton Temanson,Colton Temanson,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,QICXz8mCJW,Durable Roofing Company,Premium 2021,0011K00002O7i0h,6146,10/16/23,2/16/23,not found,Contractors - Roofing,3,99,297,500,"$2,579 ",,,IL,Christopher Cielo,Christopher Cielo,297,10-19 employees,10-19 employees,,0,3,0,297
Leap,C1jrH4vwwJ,Istueta Roofing,Premium 2021,0011K00002ZKIMG,3655,10/18/23,10/18/22,238160,Contractors - Roofing,4,99,396,0,"$2,558 ",33126,Miami,FL,Corey Stroup Mishenko,Corey Stroup Mishenko,396,10-19 employees,10-19 employees,,0,4,0,396
Leap,sVR54B5hGG,Direct Remodels,SalesPro Team 2023,0011K00002ePMKe,6856,10/19/23,7/19/23,not found,,15,85,1275,0,"$2,550 ",,,FL,Yesenia Romero,Yesenia Romero,1275,10-19 employees,10-19 employees,,0,15,0,1275
Leap,5lrUVqGoEZ,Kenney Construction,Premium 2021,0011K00002NFkef,3199,10/16/23,12/16/21,not found,Contractors - Building,1,112.5,112.5,0,"$2,500 ",20170,Herndon,VA,Sydney Phillips,Sydney Phillips,112.5,1-9 employees,1-4 employees,,0,1,0,112.5
